id,name,open,labeled,commented,closed
MDU6SXNzdWUyMjM5NjcwNg==,https://github.com/swagger-api/swagger-codegen/issues/104,2013-11-10T00:23:44Z,,2013-11-10T00:56:57Z,2013-11-10T00:56:57Z
MDU6SXNzdWUyMjQ2MjUwMg==,https://github.com/swagger-api/swagger-codegen/issues/106,2013-11-11T17:15:49Z,,2013-12-12T03:45:55Z,2014-02-04T01:30:44Z
MDU6SXNzdWUyMzIwNjMyMw==,https://github.com/swagger-api/swagger-codegen/issues/109,2013-11-24T14:40:02Z,,2013-11-24T18:28:39Z,2014-12-24T05:07:22Z
MDU6SXNzdWUyMzM3MjMxNQ==,https://github.com/swagger-api/swagger-codegen/issues/110,2013-11-27T08:09:46Z,,2014-06-17T21:44:39Z,2014-06-17T21:44:39Z
MDU6SXNzdWUyMzUxMzE0MA==,https://github.com/swagger-api/swagger-codegen/issues/115,2013-11-30T00:59:39Z,,2013-12-02T16:23:15Z,2013-12-02T19:23:18Z
MDU6SXNzdWUyMzU5Nzk2MA==,https://github.com/swagger-api/swagger-codegen/issues/116,2013-12-02T20:05:15Z,,2014-05-16T18:29:40Z,2014-12-24T05:06:33Z
MDU6SXNzdWUyMzY1NDEyNQ==,https://github.com/swagger-api/swagger-codegen/issues/118,2013-12-03T16:24:02Z,,2013-12-03T17:22:09Z,2014-05-02T03:15:37Z
MDU6SXNzdWUyNDY5MDg0Nw==,https://github.com/swagger-api/swagger-codegen/issues/119,2013-12-23T00:20:40Z,,2013-12-23T04:52:46Z,2014-05-02T03:33:10Z
MDU6SXNzdWUyNTA1ODk3MQ==,https://github.com/swagger-api/swagger-codegen/issues/120,2014-01-04T19:49:57Z,2014-12-24T05:48:31Z,2014-01-04T20:34:38Z,2015-06-16T12:27:16Z
MDU6SXNzdWUyNTc2NDAyMA==,https://github.com/swagger-api/swagger-codegen/issues/123,2014-01-16T20:45:45Z,,2014-05-14T22:25:25Z,2014-05-14T22:25:25Z
MDU6SXNzdWUyNTc2NDU0OQ==,https://github.com/swagger-api/swagger-codegen/issues/124,2014-01-16T20:53:41Z,,2014-01-21T17:39:12Z,2014-01-21T17:39:12Z
MDU6SXNzdWUyNTgxNjI3MQ==,https://github.com/swagger-api/swagger-codegen/issues/128,2014-01-17T15:54:49Z,,2014-01-17T16:36:14Z,2014-01-17T17:48:34Z
