id,name,open,labeled,commented,closed
MDU6SXNzdWUzOTM5MDMyMg==,https://github.com/swagger-api/swagger-js/issues/107,2014-08-04T04:45:25Z,,2014-08-04T04:51:02Z,2014-08-06T22:44:24Z
MDU6SXNzdWUzOTk4MzgxMA==,https://github.com/swagger-api/swagger-js/issues/109,2014-08-11T18:03:36Z,2014-12-04T00:48:57Z,2014-08-14T15:02:48Z,2015-01-04T18:34:11Z
MDU6SXNzdWU0MTA0NjgwNA==,https://github.com/swagger-api/swagger-js/issues/112,2014-08-25T09:39:29Z,,,2014-09-23T08:24:01Z
MDU6SXNzdWU0MTMyNzgxMg==,https://github.com/swagger-api/swagger-js/issues/113,2014-08-27T20:35:33Z,,2014-08-30T06:06:40Z,2014-08-30T06:06:40Z
MDU6SXNzdWU0MTU5ODQyNg==,https://github.com/swagger-api/swagger-js/issues/114,2014-08-31T23:08:20Z,,2014-08-31T23:39:43Z,2014-09-07T23:57:03Z
MDU6SXNzdWU0MTc5MjA3Mg==,https://github.com/swagger-api/swagger-js/issues/116,2014-09-03T08:21:02Z,,2014-11-24T11:01:53Z,2014-12-04T00:50:49Z
MDU6SXNzdWU0MTc5MzQyMg==,https://github.com/swagger-api/swagger-js/issues/117,2014-09-03T08:40:11Z,,2014-12-04T00:53:50Z,2014-12-04T00:55:43Z
MDU6SXNzdWU0MTk0NjY2Ng==,https://github.com/swagger-api/swagger-js/issues/118,2014-09-04T14:59:29Z,,2014-10-18T22:30:16Z,2015-01-28T22:09:59Z
MDU6SXNzdWU0MjEwNDc5Mw==,https://github.com/swagger-api/swagger-js/issues/120,2014-09-06T01:11:02Z,,2015-01-06T15:01:15Z,2015-01-06T15:01:15Z
MDU6SXNzdWU0MjE5MzA3NA==,https://github.com/swagger-api/swagger-js/issues/122,2014-09-08T12:58Z,,2014-11-21T09:55:07Z,2015-03-27T17:16:55Z
MDU6SXNzdWU0MjIzNzgzNg==,https://github.com/swagger-api/swagger-js/issues/123,2014-09-08T20:10:06Z,,2014-12-04T06:09:28Z,2016-11-26T03:48:47Z
MDU6SXNzdWU0MjI1MzI5OA==,https://github.com/swagger-api/swagger-js/issues/124,2014-09-08T23:00:01Z,,2014-09-09T18:40:19Z,2014-09-16T18:45:57Z
MDU6SXNzdWU0Mjc5Njk2NA==,https://github.com/swagger-api/swagger-js/issues/126,2014-09-15T17:23:47Z,2014-09-26T04:35:14Z,2015-01-06T18:34:59Z,2015-05-14T06:17:08Z
MDU6SXNzdWU0MjkwMTA4MQ==,https://github.com/swagger-api/swagger-js/issues/127,2014-09-16T16:15:10Z,,2014-09-17T04:39:10Z,2015-02-01T09:06:21Z
MDU6SXNzdWU0MzEwMDI0MA==,https://github.com/swagger-api/swagger-js/issues/130,2014-09-18T06:47:18Z,,2014-09-18T12:27Z,2015-01-03T07:11:57Z
MDU6SXNzdWU0MzYwMjIxMw==,https://github.com/swagger-api/swagger-js/issues/135,2014-09-23T08:24:39Z,,,2014-12-04T06:09:48Z
MDU6SXNzdWU0Mzc1NzY1Mw==,https://github.com/swagger-api/swagger-js/issues/136,2014-09-24T12:17:05Z,,2014-09-24T12:18:23Z,2014-09-24T12:18:23Z
MDU6SXNzdWU0MzkxNjE5Nw==,https://github.com/swagger-api/swagger-js/issues/137,2014-09-25T12:58:38Z,2014-09-26T19:11:55Z,2014-09-26T19:11:52Z,2014-10-18T22:27:16Z
MDU6SXNzdWU0NDA4NDYyOA==,https://github.com/swagger-api/swagger-js/issues/138,2014-09-26T17:09:53Z,2015-02-02T14:54:49Z,2014-12-31T23:25:11Z,2014-12-31T23:25:11Z
MDU6SXNzdWU0NDIxNjg4NQ==,https://github.com/swagger-api/swagger-js/issues/139,2014-09-28T05:58:04Z,,2014-10-16T16:13:07Z,2014-10-16T16:13:07Z
MDU6SXNzdWU0NDczMzY0MQ==,https://github.com/swagger-api/swagger-js/issues/141,2014-10-02T20:15:32Z,,2014-10-02T20:52:15Z,2015-01-06T18:01:33Z
MDU6SXNzdWU0NTAyMTkxMg==,https://github.com/swagger-api/swagger-js/issues/142,2014-10-06T19:01:08Z,,2014-10-14T15:46:12Z,2014-10-16T16:11:16Z
MDU6SXNzdWU0NTE0Njg4Mg==,https://github.com/swagger-api/swagger-js/issues/143,2014-10-07T19:00:27Z,,,2015-01-28T07:07:42Z
MDU6SXNzdWU0NTE1MzYwNA==,https://github.com/swagger-api/swagger-js/issues/144,2014-10-07T19:40:11Z,,2014-10-09T10:20:37Z,2014-10-09T10:20:37Z
MDU6SXNzdWU0NTM4NjcxOA==,https://github.com/swagger-api/swagger-js/issues/146,2014-10-09T16:22:15Z,2014-12-24T02:46:34Z,2015-03-26T23:44:17Z,2015-03-26T23:44:17Z
MDU6SXNzdWU0NTQwNjkwOQ==,https://github.com/swagger-api/swagger-js/issues/147,2014-10-09T19:28:35Z,,2014-12-06T06:13:41Z,2015-01-28T07:30:09Z
MDU6SXNzdWU0NjE4NzMwMQ==,https://github.com/swagger-api/swagger-js/issues/150,2014-10-18T20:50:13Z,,2014-12-24T02:56:28Z,2015-01-07T00:20:02Z
MDU6SXNzdWU0NjE5MTYyMw==,https://github.com/swagger-api/swagger-js/issues/151,2014-10-19T00:24:59Z,,2014-10-19T00:38:49Z,2014-10-19T00:38:49Z
MDU6SXNzdWU0NjM1NTE1NA==,https://github.com/swagger-api/swagger-js/issues/152,2014-10-21T05:05:13Z,,2014-10-21T13:58:17Z,2015-03-03T22:56:35Z
